{'tank_id': 56065, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R115_IS-3_auto_S.png', 'battles': 1974, 'avg_earnings': 83062, 'avg_profit': 51376, 'avg_ammo_cost': 18613, 'cost_per_shot': 1968, 'avg_repair_cost': 6600, 'avg_consumables_cost': 6472, 'earnings_per_minute': 17053, 'profit_per_minute': 10548, 'class': 'HT', 'isPrem': True, 'name': 'Peregrine'}
{'tank_id': 2961, 'tier': 8, 'nation': 'Poland', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/poland-Pl13_53TP_Markowskiego.png', 'battles': 1380, 'avg_earnings': 38127, 'avg_profit': 2743, 'avg_ammo_cost': 20569, 'cost_per_shot': 2496, 'avg_repair_cost': 10168, 'avg_consumables_cost': 4645, 'earnings_per_minute': 7678, 'profit_per_minute': 552, 'class': 'HT', 'isPrem': False, 'name': '53TP'}
{'tank_id': 11841, 'tier': 10, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F38_Bat_Chatillon155_58.png', 'battles': 2800, 'avg_earnings': 40339, 'avg_profit': 2670, 'avg_ammo_cost': 11958, 'cost_per_shot': 1120, 'avg_repair_cost': 19284, 'avg_consumables_cost': 6425, 'earnings_per_minute': 6226, 'profit_per_minute': 412, 'class': 'SPG', 'isPrem': False, 'name': 'B-C 155 58'}
{'tank_id': 5457, 'tier': 7, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB22_Comet.png', 'battles': 4392, 'avg_earnings': 30598, 'avg_profit': 2647, 'avg_ammo_cost': 16833, 'cost_per_shot': 1158, 'avg_repair_cost': 6289, 'avg_consumables_cost': 4827, 'earnings_per_minute': 6250, 'profit_per_minute': 540, 'class': 'MT', 'isPrem': False, 'name': 'Comet'}
{'tank_id': 29441, 'tier': 5, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.71.0/wot/encyclopedia/vehicle/contour/ussr-R202_SU_2_122.png', 'battles': 552, 'avg_earnings': 28970, 'avg_profit': 2614, 'avg_ammo_cost': 18967, 'cost_per_shot': 3014, 'avg_repair_cost': 1561, 'avg_consumables_cost': 5827, 'earnings_per_minute': 6162, 'profit_per_minute': 556, 'class': 'TD', 'isPrem': True, 'name': 'SU-2-122'}
{'tank_id': 18433, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R107_LTB.png', 'battles': 1257, 'avg_earnings': 27180, 'avg_profit': 2527, 'avg_ammo_cost': 9958, 'cost_per_shot': 1426, 'avg_repair_cost': 9134, 'avg_consumables_cost': 5560, 'earnings_per_minute': 6398, 'profit_per_minute': 595, 'class': 'LT', 'isPrem': False, 'name': 'LTTB'}
{'tank_id': 4113, 'tier': 7, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G24_VK3002DB.png', 'battles': 2418, 'avg_earnings': 29530, 'avg_profit': 2445, 'avg_ammo_cost': 16689, 'cost_per_shot': 1425, 'avg_repair_cost': 6591, 'avg_consumables_cost': 3803, 'earnings_per_minute': 5862, 'profit_per_minute': 485, 'class': 'MT', 'isPrem': False, 'name': 'VK 30.02 D'}
{'tank_id': 9985, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R58_SU-101.png', 'battles': 2726, 'avg_earnings': 33592, 'avg_profit': 2370, 'avg_ammo_cost': 17517, 'cost_per_shot': 2264, 'avg_repair_cost': 8992, 'avg_consumables_cost': 4711, 'earnings_per_minute': 6656, 'profit_per_minute': 469, 'class': 'TD', 'isPrem': False, 'name': 'SU-101'}
{'tank_id': 5681, 'tier': 9, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch28_WZ_132A.png', 'battles': 628, 'avg_earnings': 31068, 'avg_profit': 2313, 'avg_ammo_cost': 9621, 'cost_per_shot': 1858, 'avg_repair_cost': 12632, 'avg_consumables_cost': 6500, 'earnings_per_minute': 7545, 'profit_per_minute': 561, 'class': 'LT', 'isPrem': False, 'name': 'WZ-132A'}
{'tank_id': 10769, 'tier': 7, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G57_PzVI_Tiger_P.png', 'battles': 7777, 'avg_earnings': 33933, 'avg_profit': 2235, 'avg_ammo_cost': 18930, 'cost_per_shot': 1776, 'avg_repair_cost': 9105, 'avg_consumables_cost': 3661, 'earnings_per_minute': 6417, 'profit_per_minute': 422, 'class': 'HT', 'isPrem': False, 'name': 'Tiger (P)'}
{'tank_id': 1057, 'tier': 5, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A05_M4_Sherman.png', 'battles': 557, 'avg_earnings': 26822, 'avg_profit': 2192, 'avg_ammo_cost': 16741, 'cost_per_shot': 1420, 'avg_repair_cost': 2234, 'avg_consumables_cost': 5654, 'earnings_per_minute': 5520, 'profit_per_minute': 451, 'class': 'MT', 'isPrem': False, 'name': 'M4A1'}
{'tank_id': 16145, 'tier': 5, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G76_Pz_Sfl_IVc.png', 'battles': 185, 'avg_earnings': 24484, 'avg_profit': 2152, 'avg_ammo_cost': 11357, 'cost_per_shot': 1128, 'avg_repair_cost': 1871, 'avg_consumables_cost': 9103, 'earnings_per_minute': 4225, 'profit_per_minute': 371, 'class': 'TD', 'isPrem': False, 'name': 'Pz.Sfl. IVc'}
{'tank_id': 801, 'tier': 6, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A10_M6.png', 'battles': 4767, 'avg_earnings': 37270, 'avg_profit': 2075, 'avg_ammo_cost': 24632, 'cost_per_shot': 2318, 'avg_repair_cost': 4816, 'avg_consumables_cost': 5745, 'earnings_per_minute': 7790, 'profit_per_minute': 433, 'class': 'HT', 'isPrem': False, 'name': 'M6'}
{'tank_id': 8785, 'tier': 5, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB73_AT2.png', 'battles': 498, 'avg_earnings': 20965, 'avg_profit': 2061, 'avg_ammo_cost': 13891, 'cost_per_shot': 779, 'avg_repair_cost': 2680, 'avg_consumables_cost': 2333, 'earnings_per_minute': 4118, 'profit_per_minute': 404, 'class': 'TD', 'isPrem': False, 'name': 'AT 2'}
{'tank_id': 22785, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R170_IS_2_II.png', 'battles': 1534, 'avg_earnings': 33495, 'avg_profit': 2034, 'avg_ammo_cost': 14980, 'cost_per_shot': 1606, 'avg_repair_cost': 10526, 'avg_consumables_cost': 5954, 'earnings_per_minute': 6677, 'profit_per_minute': 405, 'class': 'HT', 'isPrem': False, 'name': 'IS-2-II'}
{'tank_id': 4881, 'tier': 3, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G102_Pz_III.png', 'battles': 1092, 'avg_earnings': 21622, 'avg_profit': 2013, 'avg_ammo_cost': 15556, 'cost_per_shot': 610, 'avg_repair_cost': 795, 'avg_consumables_cost': 3256, 'earnings_per_minute': 5582, 'profit_per_minute': 519, 'class': 'LT', 'isPrem': False, 'name': 'Pz. III E'}
{'tank_id': 12545, 'tier': 7, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R59_A44.png', 'battles': 152, 'avg_earnings': 34350, 'avg_profit': 2004, 'avg_ammo_cost': 18323, 'cost_per_shot': 2092, 'avg_repair_cost': 7022, 'avg_consumables_cost': 7000, 'earnings_per_minute': 6233, 'profit_per_minute': 363, 'class': 'MT', 'isPrem': False, 'name': 'A-44'}
{'tank_id': 2097, 'tier': 9, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch12_111_1_2_3.png', 'battles': 705, 'avg_earnings': 44217, 'avg_profit': 1999, 'avg_ammo_cost': 22617, 'cost_per_shot': 2595, 'avg_repair_cost': 15399, 'avg_consumables_cost': 4200, 'earnings_per_minute': 8093, 'profit_per_minute': 365, 'class': 'HT', 'isPrem': False, 'name': 'WZ-111 1-4'}
{'tank_id': 7713, 'tier': 4, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A29_T40.png', 'battles': 182, 'avg_earnings': 18613, 'avg_profit': 1991, 'avg_ammo_cost': 15460, 'cost_per_shot': 1033, 'avg_repair_cost': 787, 'avg_consumables_cost': 373, 'earnings_per_minute': 3531, 'profit_per_minute': 377, 'class': 'TD', 'isPrem': False, 'name': 'T40'}
{'tank_id': 4993, 'tier': 8, 'nation': 'Sweden', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S29_UDES_14_5.png', 'battles': 19101, 'avg_earnings': 31287, 'avg_profit': 1977, 'avg_ammo_cost': 12727, 'cost_per_shot': 1530, 'avg_repair_cost': 11345, 'avg_consumables_cost': 5236, 'earnings_per_minute': 5865, 'profit_per_minute': 370, 'class': 'MT', 'isPrem': False, 'name': 'UDES 14 5'}
{'tank_id': 10241, 'tier': 7, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R74_SU100M1.png', 'battles': 2139, 'avg_earnings': 29502, 'avg_profit': 1940, 'avg_ammo_cost': 15638, 'cost_per_shot': 1540, 'avg_repair_cost': 5484, 'avg_consumables_cost': 6439, 'earnings_per_minute': 5660, 'profit_per_minute': 372, 'class': 'TD', 'isPrem': False, 'name': 'SU-100M1'}
{'tank_id': 3697, 'tier': 7, 'nation': 'Czech', 'image': 'https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/czech-Cz19_Vz_44_1.png', 'battles': 2018, 'avg_earnings': 33455, 'avg_profit': 1919, 'avg_ammo_cost': 18614, 'cost_per_shot': 2210, 'avg_repair_cost': 8114, 'avg_consumables_cost': 4807, 'earnings_per_minute': 6543, 'profit_per_minute': 375, 'class': 'HT', 'isPrem': False, 'name': 'Vz. 44-1'}
{'tank_id': 4657, 'tier': 5, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch21_T34.png', 'battles': 717, 'avg_earnings': 29387, 'avg_profit': 1739, 'avg_ammo_cost': 20125, 'cost_per_shot': 1059, 'avg_repair_cost': 2275, 'avg_consumables_cost': 5247, 'earnings_per_minute': 6035, 'profit_per_minute': 357, 'class': 'MT', 'isPrem': False, 'name': 'Type T-34'}
{'tank_id': 3441, 'tier': 8, 'nation': 'Czech', 'image': 'https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/czech-Cz18_TNH_105_1000.png', 'battles': 2065, 'avg_earnings': 33347, 'avg_profit': 1605, 'avg_ammo_cost': 16402, 'cost_per_shot': 2060, 'avg_repair_cost': 10781, 'avg_consumables_cost': 4557, 'earnings_per_minute': 6946, 'profit_per_minute': 334, 'class': 'HT', 'isPrem': False, 'name': 'TNH 105/1000'}
{'tank_id': 25617, 'tier': 6, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.69.0/wot/encyclopedia/vehicle/contour/germany-G158_VK2801_105_SPXXI.png', 'battles': 3450, 'avg_earnings': 25427, 'avg_profit': 1601, 'avg_ammo_cost': 13623, 'cost_per_shot': 2092, 'avg_repair_cost': 3688, 'avg_consumables_cost': 6514, 'earnings_per_minute': 6428, 'profit_per_minute': 404, 'class': 'LT', 'isPrem': True, 'name': 'VK 28.01 105'}
{'tank_id': 2593, 'tier': 9, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A14_T30.png', 'battles': 5934, 'avg_earnings': 42096, 'avg_profit': 1518, 'avg_ammo_cost': 20333, 'cost_per_shot': 3294, 'avg_repair_cost': 13420, 'avg_consumables_cost': 6823, 'earnings_per_minute': 7393, 'profit_per_minute': 266, 'class': 'TD', 'isPrem': False, 'name': 'T30'}
{'tank_id': 1921, 'tier': 8, 'nation': 'Sweden', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/sweden-S18_EMIL_1951_E1.png', 'battles': 1749, 'avg_earnings': 36342, 'avg_profit': 1497, 'avg_ammo_cost': 20335, 'cost_per_shot': 2315, 'avg_repair_cost': 9445, 'avg_consumables_cost': 5063, 'earnings_per_minute': 6963, 'profit_per_minute': 286, 'class': 'HT', 'isPrem': False, 'name': 'Emil I'}
{'tank_id': 2129, 'tier': 6, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB20_Crusader.png', 'battles': 944, 'avg_earnings': 26515, 'avg_profit': 1495, 'avg_ammo_cost': 14911, 'cost_per_shot': 1082, 'avg_repair_cost': 3818, 'avg_consumables_cost': 6289, 'earnings_per_minute': 5974, 'profit_per_minute': 336, 'class': 'LT', 'isPrem': False, 'name': 'Crusader'}
{'tank_id': 16673, 'tier': 6, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A94_T37.png', 'battles': 1105, 'avg_earnings': 26938, 'avg_profit': 1482, 'avg_ammo_cost': 14270, 'cost_per_shot': 1252, 'avg_repair_cost': 3987, 'avg_consumables_cost': 7197, 'earnings_per_minute': 5826, 'profit_per_minute': 320, 'class': 'LT', 'isPrem': False, 'name': 'T37'}
{'tank_id': 10049, 'tier': 5, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F33_S_35CA.png', 'battles': 356, 'avg_earnings': 21079, 'avg_profit': 1473, 'avg_ammo_cost': 9766, 'cost_per_shot': 987, 'avg_repair_cost': 1783, 'avg_consumables_cost': 8056, 'earnings_per_minute': 3711, 'profit_per_minute': 259, 'class': 'TD', 'isPrem': False, 'name': 'S35 CA'}
{'tank_id': 20481, 'tier': 8, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R139_IS_M.png', 'battles': 827, 'avg_earnings': 35941, 'avg_profit': 1443, 'avg_ammo_cost': 18076, 'cost_per_shot': 2346, 'avg_repair_cost': 10191, 'avg_consumables_cost': 6229, 'earnings_per_minute': 7088, 'profit_per_minute': 284, 'class': 'HT', 'isPrem': False, 'name': 'IS-M'}
{'tank_id': 14097, 'tier': 6, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G87_VK3002DB_V1.png', 'battles': 873, 'avg_earnings': 30385, 'avg_profit': 1423, 'avg_ammo_cost': 19650, 'cost_per_shot': 1485, 'avg_repair_cost': 5029, 'avg_consumables_cost': 4281, 'earnings_per_minute': 6103, 'profit_per_minute': 286, 'class': 'MT', 'isPrem': False, 'name': 'VK 30.01 D'}
{'tank_id': 16657, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G99_RhB_Waffentrager.png', 'battles': 6513, 'avg_earnings': 31494, 'avg_profit': 1389, 'avg_ammo_cost': 16375, 'cost_per_shot': 2484, 'avg_repair_cost': 7786, 'avg_consumables_cost': 5943, 'earnings_per_minute': 5282, 'profit_per_minute': 233, 'class': 'TD', 'isPrem': False, 'name': 'Rhm.-B. WT'}
{'tank_id': 13073, 'tier': 3, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G82_Pz_II_AusfG.png', 'battles': 159, 'avg_earnings': 13435, 'avg_profit': 1345, 'avg_ammo_cost': 8933, 'cost_per_shot': 188, 'avg_repair_cost': 973, 'avg_consumables_cost': 2182, 'earnings_per_minute': 3169, 'profit_per_minute': 317, 'class': 'LT', 'isPrem': False, 'name': 'Pz. II G'}
{'tank_id': 11777, 'tier': 5, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R80_KV1.png', 'battles': 1806, 'avg_earnings': 31677, 'avg_profit': 1336, 'avg_ammo_cost': 21885, 'cost_per_shot': 1499, 'avg_repair_cost': 3148, 'avg_consumables_cost': 5307, 'earnings_per_minute': 6414, 'profit_per_minute': 270, 'class': 'HT', 'isPrem': False, 'name': 'KV-1'}
{'tank_id': 21505, 'tier': 9, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R96_Object_430.png', 'battles': 2130, 'avg_earnings': 42417, 'avg_profit': 1319, 'avg_ammo_cost': 20598, 'cost_per_shot': 2187, 'avg_repair_cost': 15235, 'avg_consumables_cost': 5263, 'earnings_per_minute': 7599, 'profit_per_minute': 236, 'class': 'MT', 'isPrem': False, 'name': 'Obj. 430'}
{'tank_id': 529, 'tier': 7, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G04_PzVI_Tiger_I.png', 'battles': 3876, 'avg_earnings': 39023, 'avg_profit': 1285, 'avg_ammo_cost': 21572, 'cost_per_shot': 2146, 'avg_repair_cost': 9626, 'avg_consumables_cost': 6539, 'earnings_per_minute': 7618, 'profit_per_minute': 250, 'class': 'HT', 'isPrem': False, 'name': 'Tiger I'}
{'tank_id': 18497, 'tier': 8, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F110_Lynx_6x6.png', 'battles': 4129, 'avg_earnings': 26654, 'avg_profit': 1280, 'avg_ammo_cost': 8630, 'cost_per_shot': 1404, 'avg_repair_cost': 7857, 'avg_consumables_cost': 8886, 'earnings_per_minute': 7149, 'profit_per_minute': 343, 'class': 'LT', 'isPrem': False, 'name': 'Lynx 6x6'}
{'tank_id': 2305, 'tier': 7, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R18_SU-152.png', 'battles': 1820, 'avg_earnings': 28052, 'avg_profit': 1155, 'avg_ammo_cost': 17903, 'cost_per_shot': 3405, 'avg_repair_cost': 4544, 'avg_consumables_cost': 4450, 'earnings_per_minute': 4949, 'profit_per_minute': 203, 'class': 'TD', 'isPrem': False, 'name': 'SU-152'}
{'tank_id': 15137, 'tier': 6, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A71_T21.png', 'battles': 907, 'avg_earnings': 30643, 'avg_profit': 1094, 'avg_ammo_cost': 18765, 'cost_per_shot': 1382, 'avg_repair_cost': 3735, 'avg_consumables_cost': 7047, 'earnings_per_minute': 5914, 'profit_per_minute': 211, 'class': 'LT', 'isPrem': False, 'name': 'T21'}
{'tank_id': 15649, 'tier': 7, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A103_T71E1.png', 'battles': 1764, 'avg_earnings': 27667, 'avg_profit': 1079, 'avg_ammo_cost': 13233, 'cost_per_shot': 1245, 'avg_repair_cost': 6361, 'avg_consumables_cost': 6992, 'earnings_per_minute': 6467, 'profit_per_minute': 252, 'class': 'LT', 'isPrem': False, 'name': 'T71 DA'}
{'tank_id': 7985, 'tier': 8, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch36_WZ111_1G_FT.png', 'battles': 545, 'avg_earnings': 36319, 'avg_profit': 1010, 'avg_ammo_cost': 16207, 'cost_per_shot': 2338, 'avg_repair_cost': 6904, 'avg_consumables_cost': 12196, 'earnings_per_minute': 5878, 'profit_per_minute': 163, 'class': 'TD', 'isPrem': False, 'name': 'WZ-111-1 FT'}
{'tank_id': 1, 'tier': 5, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R04_T-34.png', 'battles': 1695, 'avg_earnings': 28962, 'avg_profit': 961, 'avg_ammo_cost': 22358, 'cost_per_shot': 1124, 'avg_repair_cost': 2250, 'avg_consumables_cost': 3391, 'earnings_per_minute': 5908, 'profit_per_minute': 196, 'class': 'MT', 'isPrem': False, 'name': 'T-34'}
{'tank_id': 3121, 'tier': 4, 'nation': 'China', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/china-Ch09_M5.png', 'battles': 749, 'avg_earnings': 29029, 'avg_profit': 854, 'avg_ammo_cost': 22429, 'cost_per_shot': 932, 'avg_repair_cost': 1703, 'avg_consumables_cost': 4042, 'earnings_per_minute': 5859, 'profit_per_minute': 172, 'class': 'LT', 'isPrem': False, 'name': 'M5A1 Stuart'}
{'tank_id': 1313, 'tier': 6, 'nation': 'USA', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/usa-A06_M4A3E8_Sherman.png', 'battles': 1525, 'avg_earnings': 28182, 'avg_profit': 741, 'avg_ammo_cost': 16681, 'cost_per_shot': 1035, 'avg_repair_cost': 4739, 'avg_consumables_cost': 6020, 'earnings_per_minute': 5858, 'profit_per_minute': 154, 'class': 'MT', 'isPrem': False, 'name': 'M4A3E8'}
{'tank_id': 8705, 'tier': 10, 'nation': 'USSR', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/ussr-R52_Object_261.png', 'battles': 7108, 'avg_earnings': 44387, 'avg_profit': 666, 'avg_ammo_cost': 19026, 'cost_per_shot': 1988, 'avg_repair_cost': 16081, 'avg_consumables_cost': 8613, 'earnings_per_minute': 6900, 'profit_per_minute': 103, 'class': 'SPG', 'isPrem': False, 'name': 'Obj. 261'}
{'tank_id': 2209, 'tier': 8, 'nation': 'Italy', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/italy-It14_P44_Pantera.png', 'battles': 2566, 'avg_earnings': 28559, 'avg_profit': 600, 'avg_ammo_cost': 12841, 'cost_per_shot': 1335, 'avg_repair_cost': 11657, 'avg_consumables_cost': 3460, 'earnings_per_minute': 5842, 'profit_per_minute': 122, 'class': 'MT', 'isPrem': False, 'name': 'P.44 Pantera'}
{'tank_id': 16209, 'tier': 5, 'nation': 'UK', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/uk-GB107_Cavalier.png', 'battles': 1334, 'avg_earnings': 26240, 'avg_profit': 576, 'avg_ammo_cost': 18541, 'cost_per_shot': 1223, 'avg_repair_cost': 2282, 'avg_consumables_cost': 4839, 'earnings_per_minute': 6163, 'profit_per_minute': 135, 'class': 'MT', 'isPrem': False, 'name': 'Cavalier'}
{'tank_id': 3089, 'tier': 1, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G12_Ltraktor.png', 'battles': 491, 'avg_earnings': 12400, 'avg_profit': 430, 'avg_ammo_cost': 11969, 'cost_per_shot': 135, 'avg_repair_cost': 0, 'avg_consumables_cost': 0, 'earnings_per_minute': 2860, 'profit_per_minute': 99, 'class': 'LT', 'isPrem': False, 'name': 'L.Tr.'}
{'tank_id': 19729, 'tier': 8, 'nation': 'Germany', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/germany-G115_Typ_205B.png', 'battles': 14952, 'avg_earnings': 39422, 'avg_profit': 386, 'avg_ammo_cost': 22659, 'cost_per_shot': 2783, 'avg_repair_cost': 11813, 'avg_consumables_cost': 4562, 'earnings_per_minute': 7302, 'profit_per_minute': 71, 'class': 'HT', 'isPrem': False, 'name': 'VK 100.01 P'}
{'tank_id': 11073, 'tier': 9, 'nation': 'France', 'image': 'https://api.worldoftanks.com/static/2.66.0/wot/encyclopedia/vehicle/contour/france-F37_AMX50_Foch.png', 'battles': 729, 'avg_earnings': 41372, 'avg_profit': 383, 'avg_ammo_cost': 26243, 'cost_per_shot': 2586, 'avg_repair_cost': 11176, 'avg_consumables_cost': 3569, 'earnings_per_minute': 6959, 'profit_per_minute': 64, 'class': 'TD', 'isPrem': False, 'name': 'Foch'}
